seqnames	start	end	width	strand	bias
42513	chr8	46755864	46756363	500	*	0.458
42514	chr8	46762452	46762951	500	*	0.456
42515	chr8	46764930	46765429	500	*	0.476
42516	chr8	46772740	46773239	500	*	0.51
42517	chr8	46777927	46778426	500	*	0.508
42518	chr8	46789256	46789755	500	*	0.418
42519	chr8	46792630	46793129	500	*	0.444
42520	chr8	46799111	46799610	500	*	0.404
42521	chr8	46811181	46811680	500	*	0.482
42522	chr8	46818865	46819364	500	*	0.428
42523	chr8	46837029	46837528	500	*	0.472
42524	chr8	46842522	46843021	500	*	0.474
42525	chr8	46844713	46845212	500	*	0.448
42526	chr8	46848901	46849400	500	*	0.466
42527	chr8	46850258	46850757	500	*	0.498
42528	chr8	46851488	46851987	500	*	0.434
42529	chr8	46852369	46852868	500	*	0.516
42530	chr8	46859390	46859889	500	*	0.464
42531	chr8	46869446	46869945	500	*	0.474
42532	chr8	46875880	46876379	500	*	0.43
42533	chr8	46877915	46878414	500	*	0.466
42534	chr8	46886140	46886639	500	*	0.44
42535	chr8	46887316	46887815	500	*	0.498
42536	chr8	46890208	46890707	500	*	0.472
42537	chr8	46913939	46914438	500	*	0.456
42538	chr8	46919997	46920496	500	*	0.524
42539	chr8	46921090	46921589	500	*	0.504
42540	chr8	46929559	46930058	500	*	0.46
42541	chr8	46931681	46932180	500	*	0.416
42542	chr8	46934218	46934717	500	*	0.478
42543	chr8	46934763	46935262	500	*	0.5
42544	chr8	46941245	46941744	500	*	0.47
42545	chr8	46953395	46953894	500	*	0.452
42546	chr8	46992382	46992881	500	*	0.514
42547	chr8	47006858	47007357	500	*	0.48
42548	chr8	47008311	47008810	500	*	0.524
42549	chr8	47016209	47016708	500	*	0.452
42550	chr8	47046000	47046499	500	*	0.426
42551	chr8	47063277	47063776	500	*	0.452
42552	chr8	47071900	47072399	500	*	0.46
42553	chr8	47105653	47106152	500	*	0.458
42554	chr8	47172924	47173423	500	*	0.474
42555	chr8	47191521	47192020	500	*	0.494
42556	chr8	47242589	47243088	500	*	0.462
42557	chr8	47250781	47251280	500	*	0.468
42558	chr8	47268259	47268758	500	*	0.522
42559	chr8	47326252	47326751	500	*	0.502
42560	chr8	47332821	47333320	500	*	0.482
42561	chr8	47347834	47348333	500	*	0.56
42562	chr8	47354424	47354923	500	*	0.488
42563	chr8	47363178	47363677	500	*	0.498
42564	chr8	47370489	47370988	500	*	0.494
42565	chr8	47371543	47372042	500	*	0.404
42566	chr8	47373604	47374103	500	*	0.478
42567	chr8	47383521	47384020	500	*	0.444
42568	chr8	47510850	47511349	500	*	0.472
42569	chr8	47533398	47533897	500	*	0.618
42570	chr8	47553602	47554101	500	*	0.456
42571	chr8	47637086	47637585	500	*	0.454
42572	chr8	47673429	47673928	500	*	0.648
42573	chr8	47674933	47675432	500	*	0.716
42574	chr8	47684463	47684962	500	*	0.454
42575	chr8	47689795	47690294	500	*	0.478
42576	chr8	47690610	47691109	500	*	0.502
42577	chr8	47693087	47693586	500	*	0.4
42578	chr8	47702254	47702753	500	*	0.384
42579	chr8	47713783	47714282	500	*	0.766
42580	chr8	47743377	47743876	500	*	0.45
42581	chr8	47851896	47852395	500	*	0.55
42582	chr8	47867128	47867627	500	*	0.522
42583	chr8	47872271	47872770	500	*	0.492
42584	chr8	47878619	47879118	500	*	0.48
42585	chr8	47917484	47917983	500	*	0.476
42586	chr8	47947418	47947917	500	*	0.454
42587	chr8	47948063	47948562	500	*	0.408
42588	chr8	47951325	47951824	500	*	0.52
42589	chr8	47974664	47975163	500	*	0.522
42590	chr8	47981104	47981603	500	*	0.488
42591	chr8	47990281	47990780	500	*	0.734
42592	chr8	47990918	47991417	500	*	0.688
42593	chr8	48016423	48016922	500	*	0.468
42594	chr8	48019632	48020131	500	*	0.42
42595	chr8	48097364	48097863	500	*	0.528
42596	chr8	48109880	48110379	500	*	0.706
42597	chr8	48222306	48222805	500	*	0.506
42598	chr8	48295500	48295999	500	*	0.444
42599	chr8	48424923	48425422	500	*	0.524
42600	chr8	48473123	48473622	500	*	0.412
42601	chr8	48531705	48532204	500	*	0.402
42602	chr8	48555295	48555794	500	*	0.66
42603	chr8	48843015	48843514	500	*	0.74
42604	chr8	48843847	48844346	500	*	0.508
42605	chr8	50292066	50292565	500	*	0.394
42606	chr8	50293488	50293987	500	*	0.398
42607	chr8	52886118	52886617	500	*	0.302
42608	chr8	53338995	53339494	500	*	0.452
42609	chr8	53434267	53434766	500	*	0.424
42610	chr8	53496184	53496683	500	*	0.364
42611	chr8	53511632	53512131	500	*	0.606
42612	chr8	53604873	53605372	500	*	0.438
42613	chr8	53607084	53607583	500	*	0.418
42614	chr8	53638719	53639218	500	*	0.63
42615	chr8	53663799	53664298	500	*	0.394
42616	chr8	53680819	53681318	500	*	0.468
42617	chr8	53869935	53870434	500	*	0.376
42618	chr8	53872100	53872599	500	*	0.43
42619	chr8	53892136	53892635	500	*	0.372
42620	chr8	53984392	53984891	500	*	0.34
42621	chr8	53994175	53994674	500	*	0.384
42622	chr8	54072529	54073028	500	*	0.416
42623	chr8	54077186	54077685	500	*	0.744
42624	chr8	54087052	54087551	500	*	0.412
42625	chr8	54120072	54120571	500	*	0.408
42626	chr8	54153164	54153663	500	*	0.414
42627	chr8	54163394	54163893	500	*	0.404
42628	chr8	54228835	54229334	500	*	0.412
42629	chr8	54255307	54255806	500	*	0.354
42630	chr8	54275439	54275938	500	*	0.418
42631	chr8	54420511	54421010	500	*	0.448
42632	chr8	54464912	54465411	500	*	0.44
42633	chr8	54465564	54466063	500	*	0.434
42634	chr8	54491100	54491599	500	*	0.418
42635	chr8	54493085	54493584	500	*	0.34
42636	chr8	54507519	54508018	500	*	0.448
42637	chr8	54509239	54509738	500	*	0.484
42638	chr8	54511790	54512289	500	*	0.388
42639	chr8	54529646	54530145	500	*	0.72
42640	chr8	54537226	54537725	500	*	0.414
42641	chr8	54562015	54562514	500	*	0.41
42642	chr8	54565636	54566135	500	*	0.462
42643	chr8	54576909	54577408	500	*	0.394
42644	chr8	54582916	54583415	500	*	0.424
42645	chr8	54600565	54601064	500	*	0.526
42646	chr8	54603291	54603790	500	*	0.366
42647	chr8	54660728	54661227	500	*	0.374
42648	chr8	54705703	54706202	500	*	0.374
42649	chr8	54724157	54724656	500	*	0.598
42650	chr8	54779399	54779898	500	*	0.574
42651	chr8	54829931	54830430	500	*	0.418
42652	chr8	54834222	54834721	500	*	0.396
42653	chr8	54982497	54982996	500	*	0.408
42654	chr8	55347799	55348298	500	*	0.474
42655	chr8	56439373	56439872	500	*	0.37
42656	chr8	56485894	56486393	500	*	0.312
42657	chr8	56530300	56530799	500	*	0.328
42658	chr8	56551120	56551619	500	*	0.592
42659	chr8	56614978	56615477	500	*	0.434
42660	chr8	56617192	56617691	500	*	0.392
42661	chr8	57328298	57328797	500	*	0.582
42662	chr8	57333280	57333779	500	*	0.486
42663	chr8	57353526	57354025	500	*	0.592
42664	chr8	57427642	57428141	500	*	0.446
42665	chr8	57429238	57429737	500	*	0.426
42666	chr8	57432645	57433144	500	*	0.452
42667	chr8	57435928	57436427	500	*	0.484
42668	chr8	57441513	57442012	500	*	0.436
42669	chr8	57462808	57463307	500	*	0.392
42670	chr8	57468544	57469043	500	*	0.466
42671	chr8	57487569	57488068	500	*	0.642
42672	chr8	57488285	57488784	500	*	0.526
42673	chr8	57503650	57504149	500	*	0.508
42674	chr8	57505503	57506002	500	*	0.504
42675	chr8	57511526	57512025	500	*	0.622
42676	chr8	57520234	57520733	500	*	0.426
42677	chr8	57530763	57531262	500	*	0.43
42678	chr8	57536067	57536566	500	*	0.49
42679	chr8	57540149	57540648	500	*	0.446
42680	chr8	57574347	57574846	500	*	0.456
42681	chr8	57576159	57576658	500	*	0.508
42682	chr8	57579734	57580233	500	*	0.458
42683	chr8	57589914	57590413	500	*	0.516
42684	chr8	57592659	57593158	500	*	0.46
42685	chr8	57636338	57636837	500	*	0.502
42686	chr8	57637717	57638216	500	*	0.452
42687	chr8	57652190	57652689	500	*	0.798
42688	chr8	57659937	57660436	500	*	0.426
42689	chr8	57664027	57664526	500	*	0.374
42690	chr8	57702403	57702902	500	*	0.464
42691	chr8	57758644	57759143	500	*	0.412
42692	chr8	57791299	57791798	500	*	0.458
42693	chr8	57799791	57800290	500	*	0.492
42694	chr8	57800292	57800791	500	*	0.386
42695	chr8	57801204	57801703	500	*	0.486
42696	chr8	57939382	57939881	500	*	0.442
42697	chr8	58146989	58147488	500	*	0.35
42698	chr8	58566096	58566595	500	*	0.308
42699	chr8	59961814	59962313	500	*	0.376
42700	chr8	60466896	60467395	500	*	0.464
42701	chr8	60505130	60505629	500	*	0.454
42702	chr8	60505655	60506154	500	*	0.564
42703	chr8	60592577	60593076	500	*	0.416
42704	chr8	60594708	60595207	500	*	0.466
42705	chr8	60611473	60611972	500	*	0.456
42706	chr8	60631439	60631938	500	*	0.534
42707	chr8	60632584	60633083	500	*	0.734
42708	chr8	60714634	60715133	500	*	0.454
42709	chr8	60804743	60805242	500	*	0.428
42710	chr8	60859573	60860072	500	*	0.458
42711	chr8	60861734	60862233	500	*	0.406
42712	chr8	60867862	60868361	500	*	0.436
42713	chr8	60868557	60869056	500	*	0.46
42714	chr8	60883502	60884001	500	*	0.494
42715	chr8	60890185	60890684	500	*	0.684
42716	chr8	60895830	60896329	500	*	0.484
42717	chr8	60920246	60920745	500	*	0.432
42718	chr8	60936914	60937413	500	*	0.378
42719	chr8	60954387	60954886	500	*	0.476
42720	chr8	60956735	60957234	500	*	0.462
42721	chr8	60970596	60971095	500	*	0.346
42722	chr8	60971260	60971759	500	*	0.406
42723	chr8	60973511	60974010	500	*	0.426
42724	chr8	60974851	60975350	500	*	0.356
42725	chr8	60983173	60983672	500	*	0.666
42726	chr8	60992986	60993485	500	*	0.668
42727	chr8	61041893	61042392	500	*	0.39
42728	chr8	61059185	61059684	500	*	0.404
42729	chr8	61177655	61178154	500	*	0.44
42730	chr8	61200217	61200716	500	*	0.434
42731	chr8	61218323	61218822	500	*	0.43
42732	chr8	61223924	61224423	500	*	0.78
42733	chr8	61228633	61229132	500	*	0.508
42734	chr8	61258817	61259316	500	*	0.522
42735	chr8	61265375	61265874	500	*	0.424
42736	chr8	61275897	61276396	500	*	0.38
42737	chr8	61283257	61283756	500	*	0.452
42738	chr8	61286248	61286747	500	*	0.472
42739	chr8	61286779	61287278	500	*	0.464
42740	chr8	61305687	61306186	500	*	0.444
42741	chr8	61316314	61316813	500	*	0.44
42742	chr8	61321466	61321965	500	*	0.422
42743	chr8	61358943	61359442	500	*	0.474
42744	chr8	61359801	61360300	500	*	0.474
42745	chr8	61362401	61362900	500	*	0.482
42746	chr8	61372039	61372538	500	*	0.464
42747	chr8	61374123	61374622	500	*	0.546
42748	chr8	61390898	61391397	500	*	0.566
42749	chr8	61426183	61426682	500	*	0.408
42750	chr8	61450947	61451446	500	*	0.47
42751	chr8	61464215	61464714	500	*	0.47
42752	chr8	61479757	61480256	500	*	0.538
42753	chr8	61487634	61488133	500	*	0.564
42754	chr8	61515971	61516470	500	*	0.488
42755	chr8	61517566	61518065	500	*	0.492
42756	chr8	61521876	61522375	500	*	0.452
42757	chr8	61528693	61529192	500	*	0.498
42758	chr8	61539858	61540357	500	*	0.422
42759	chr8	61556986	61557485	500	*	0.466
42760	chr8	61562785	61563284	500	*	0.424
42761	chr8	61570471	61570970	500	*	0.438
42762	chr8	61584595	61585094	500	*	0.504
42763	chr8	61590869	61591368	500	*	0.624
42764	chr8	61606816	61607315	500	*	0.462
42765	chr8	61616211	61616710	500	*	0.4
42766	chr8	61702432	61702931	500	*	0.416
42767	chr8	61708828	61709327	500	*	0.444
42768	chr8	61731181	61731680	500	*	0.486
42769	chr8	61745030	61745529	500	*	0.47
42770	chr8	61759740	61760239	500	*	0.62
42771	chr8	61780613	61781112	500	*	0.478
42772	chr8	61789209	61789708	500	*	0.418
42773	chr8	61875212	61875711	500	*	0.354
42774	chr8	61877450	61877949	500	*	0.498
42775	chr8	61893990	61894489	500	*	0.434
42776	chr8	61908402	61908901	500	*	0.494
42777	chr8	61927987	61928486	500	*	0.556
42778	chr8	61933173	61933672	500	*	0.368
42779	chr8	62014090	62014589	500	*	0.416
42780	chr8	62046785	62047284	500	*	0.446
42781	chr8	62080240	62080739	500	*	0.304
42782	chr8	63877204	63877703	500	*	0.392
42783	chr8	64023429	64023928	500	*	0.272
42784	chr8	64204225	64204724	500	*	0.53
42785	chr8	64205526	64206025	500	*	0.688
42786	chr8	64367925	64368424	500	*	0.458
42787	chr8	64370018	64370517	500	*	0.488
42788	chr8	64548401	64548900	500	*	0.35
42789	chr8	64596999	64597498	500	*	0.408
42790	chr8	64618642	64619141	500	*	0.466
42791	chr8	64692672	64693171	500	*	0.712
42792	chr8	64723140	64723639	500	*	0.36
42793	chr8	64726177	64726676	500	*	0.502
42794	chr8	64733433	64733932	500	*	0.708
42795	chr8	64763945	64764444	500	*	0.472
42796	chr8	64768596	64769095	500	*	0.508
42797	chr8	64777854	64778353	500	*	0.508
42798	chr8	64781891	64782390	500	*	0.432
42799	chr8	64786774	64787273	500	*	0.434
42800	chr8	64788673	64789172	500	*	0.5
42801	chr8	64820809	64821308	500	*	0.458
42802	chr8	64826257	64826756	500	*	0.492
42803	chr8	64828466	64828965	500	*	0.53
42804	chr8	64829308	64829807	500	*	0.466
42805	chr8	64831740	64832239	500	*	0.448
42806	chr8	64832709	64833208	500	*	0.524
42807	chr8	64849710	64850209	500	*	0.804
42808	chr8	64853097	64853596	500	*	0.422
42809	chr8	64871777	64872276	500	*	0.478
42810	chr8	64896704	64897203	500	*	0.35
42811	chr8	64941367	64941866	500	*	0.452
42812	chr8	64944769	64945268	500	*	0.412
42813	chr8	64946405	64946904	500	*	0.4
42814	chr8	64947131	64947630	500	*	0.722
42815	chr8	64962608	64963107	500	*	0.42
42816	chr8	65022446	65022945	500	*	0.44
42817	chr8	65110271	65110770	500	*	0.464
42818	chr8	66157249	66157748	500	*	0.406
42819	chr8	66323209	66323708	500	*	0.428
42820	chr8	66330379	66330878	500	*	0.412
42821	chr8	66332235	66332734	500	*	0.436
42822	chr8	66334201	66334700	500	*	0.4
42823	chr8	66339623	66340122	500	*	0.45
42824	chr8	66342916	66343415	500	*	0.392
42825	chr8	66385997	66386496	500	*	0.414
42826	chr8	66388658	66389157	500	*	0.444
42827	chr8	66391569	66392068	500	*	0.422
42828	chr8	66392852	66393351	500	*	0.398
42829	chr8	66394107	66394606	500	*	0.394
42830	chr8	66404645	66405144	500	*	0.398
42831	chr8	66405767	66406266	500	*	0.392
42832	chr8	66406901	66407400	500	*	0.45
42833	chr8	66410058	66410557	500	*	0.492
42834	chr8	66415179	66415678	500	*	0.354
42835	chr8	66430554	66431053	500	*	0.448
42836	chr8	66436745	66437244	500	*	0.416
42837	chr8	66437854	66438353	500	*	0.446
42838	chr8	66441094	66441593	500	*	0.32
42839	chr8	66442717	66443216	500	*	0.396
42840	chr8	66444148	66444647	500	*	0.45
42841	chr8	66450635	66451134	500	*	0.382
42842	chr8	66465469	66465968	500	*	0.46
42843	chr8	66469547	66470046	500	*	0.35
42844	chr8	66486157	66486656	500	*	0.628
42845	chr8	66490587	66491086	500	*	0.422
42846	chr8	66495579	66496078	500	*	0.454
42847	chr8	66497020	66497519	500	*	0.43
42848	chr8	66502671	66503170	500	*	0.414
42849	chr8	66503301	66503800	500	*	0.404
42850	chr8	66859980	66860479	500	*	0.62
42851	chr8	66861100	66861599	500	*	0.52
42852	chr8	66913953	66914452	500	*	0.476
42853	chr8	66918352	66918851	500	*	0.53
42854	chr8	67431290	67431789	500	*	0.438
42855	chr8	67439630	67440129	500	*	0.396
42856	chr8	67480663	67481162	500	*	0.508
42857	chr8	67494664	67495163	500	*	0.442
42858	chr8	67504416	67504915	500	*	0.476
42859	chr8	67525766	67526265	500	*	0.446
42860	chr8	67569086	67569585	500	*	0.478
42861	chr8	67699388	67699887	500	*	0.432
42862	chr8	67713016	67713515	500	*	0.5
42863	chr8	67716295	67716794	500	*	0.446
42864	chr8	67809362	67809861	500	*	0.392
42865	chr8	67860241	67860740	500	*	0.418
42866	chr8	67879238	67879737	500	*	0.384
42867	chr8	67896287	67896786	500	*	0.418
42868	chr8	67910865	67911364	500	*	0.458
42869	chr8	67917056	67917555	500	*	0.388
42870	chr8	67929244	67929743	500	*	0.42
42871	chr8	67936780	67937279	500	*	0.492
42872	chr8	67938997	67939496	500	*	0.46
42873	chr8	67950251	67950750	500	*	0.438
42874	chr8	67956364	67956863	500	*	0.424
42875	chr8	67961249	67961748	500	*	0.406
42876	chr8	67986631	67987130	500	*	0.474
42877	chr8	67994840	67995339	500	*	0.388
42878	chr8	67996812	67997311	500	*	0.484
42879	chr8	68010313	68010812	500	*	0.542
42880	chr8	68057195	68057694	500	*	0.386
42881	chr8	68062166	68062665	500	*	0.784
42882	chr8	68083031	68083530	500	*	0.468
42883	chr8	68092533	68093032	500	*	0.452
42884	chr8	68114081	68114580	500	*	0.394
42885	chr8	68117419	68117918	500	*	0.444
42886	chr8	68121135	68121634	500	*	0.564
42887	chr8	68168211	68168710	500	*	0.474
42888	chr8	68193228	68193727	500	*	0.462
42889	chr8	68206688	68207187	500	*	0.452
42890	chr8	68207821	68208320	500	*	0.388
42891	chr8	68212147	68212646	500	*	0.406
42892	chr8	68232930	68233429	500	*	0.406
42893	chr8	68247611	68248110	500	*	0.418
42894	chr8	68259232	68259731	500	*	0.446
42895	chr8	68277072	68277571	500	*	0.624
42896	chr8	68313986	68314485	500	*	0.504
42897	chr8	68336395	68336894	500	*	0.44
42898	chr8	68362088	68362587	500	*	0.498
42899	chr8	68368287	68368786	500	*	0.512
42900	chr8	68392551	68393050	500	*	0.466
42901	chr8	68416507	68417006	500	*	0.456
42902	chr8	68522472	68522971	500	*	0.466
42903	chr8	68533255	68533754	500	*	0.502
42904	chr8	68556825	68557324	500	*	0.484
42905	chr8	68590523	68591022	500	*	0.468
42906	chr8	68606685	68607184	500	*	0.476
42907	chr8	68610218	68610717	500	*	0.538
42908	chr8	68621238	68621737	500	*	0.424
42909	chr8	68627122	68627621	500	*	0.396
42910	chr8	68634586	68635085	500	*	0.462
42911	chr8	68705100	68705599	500	*	0.402
42912	chr8	68718890	68719389	500	*	0.492
42913	chr8	68721613	68722112	500	*	0.366
42914	chr8	68734893	68735392	500	*	0.688
42915	chr8	68766566	68767065	500	*	0.43
42916	chr8	68778226	68778725	500	*	0.418
42917	chr8	68783848	68784347	500	*	0.408
42918	chr8	68793754	68794253	500	*	0.64
42919	chr8	68813410	68813909	500	*	0.446
42920	chr8	68822586	68823085	500	*	0.452
42921	chr8	68827824	68828323	500	*	0.494
42922	chr8	68830845	68831344	500	*	0.448
42923	chr8	68837610	68838109	500	*	0.424
42924	chr8	68857127	68857626	500	*	0.416
42925	chr8	68881205	68881704	500	*	0.584
42926	chr8	68902788	68903287	500	*	0.462
42927	chr8	68953855	68954354	500	*	0.486
42928	chr8	69012584	69013083	500	*	0.42
42929	chr8	69017371	69017870	500	*	0.482
42930	chr8	69023318	69023817	500	*	0.45
42931	chr8	69047696	69048195	500	*	0.444
42932	chr8	69077130	69077629	500	*	0.456
42933	chr8	69088511	69089010	500	*	0.686
42934	chr8	69089603	69090102	500	*	0.42
42935	chr8	69090974	69091473	500	*	0.368
42936	chr8	69102969	69103468	500	*	0.412
42937	chr8	69121377	69121876	500	*	0.578
42938	chr8	69176326	69176825	500	*	0.534
42939	chr8	69183954	69184453	500	*	0.626
42940	chr8	69188857	69189356	500	*	0.432
42941	chr8	69193169	69193668	500	*	0.552
42942	chr8	69196480	69196979	500	*	0.454
42943	chr8	69206394	69206893	500	*	0.426
42944	chr8	69208859	69209358	500	*	0.55
42945	chr8	69270850	69271349	500	*	0.558
42946	chr8	69328719	69329218	500	*	0.5
42947	chr8	69395232	69395731	500	*	0.58
42948	chr8	69399312	69399811	500	*	0.682
42949	chr8	69625207	69625706	500	*	0.642
42950	chr8	69654346	69654845	500	*	0.674
42951	chr8	69701143	69701642	500	*	0.484
42952	chr8	69716800	69717299	500	*	0.534
42953	chr8	69749605	69750104	500	*	0.65
42954	chr8	69774597	69775096	500	*	0.64
42955	chr8	69791011	69791510	500	*	0.652
42956	chr8	69808655	69809154	500	*	0.664
42957	chr8	69822489	69822988	500	*	0.632
42958	chr8	69832248	69832747	500	*	0.598
42959	chr8	69850843	69851342	500	*	0.542
42960	chr8	69887220	69887719	500	*	0.604
42961	chr8	69887883	69888382	500	*	0.624
42962	chr8	69901479	69901978	500	*	0.588
42963	chr8	69902835	69903334	500	*	0.672
42964	chr8	69918937	69919436	500	*	0.518
42965	chr8	69920244	69920743	500	*	0.516
42966	chr8	69937396	69937895	500	*	0.526
42967	chr8	69957384	69957883	500	*	0.508
42968	chr8	69974150	69974649	500	*	0.742
42969	chr8	69985117	69985616	500	*	0.462
42970	chr8	69996205	69996704	500	*	0.64
42971	chr8	70001332	70001831	500	*	0.548
42972	chr8	70003150	70003649	500	*	0.506
42973	chr8	70042619	70043118	500	*	0.602
42974	chr8	70072550	70073049	500	*	0.62
42975	chr8	70087747	70088246	500	*	0.602
42976	chr8	70104499	70104998	500	*	0.526
42977	chr8	70110378	70110877	500	*	0.55
42978	chr8	70117558	70118057	500	*	0.506
42979	chr8	70131262	70131761	500	*	0.606
42980	chr8	70139175	70139674	500	*	0.544
42981	chr8	70152458	70152957	500	*	0.562
42982	chr8	70158399	70158898	500	*	0.664
42983	chr8	70159915	70160414	500	*	0.558
42984	chr8	70166626	70167125	500	*	0.656
42985	chr8	70172085	70172584	500	*	0.558
42986	chr8	70179020	70179519	500	*	0.456
42987	chr8	70201258	70201757	500	*	0.542
42988	chr8	70212312	70212811	500	*	0.594
42989	chr8	70234197	70234696	500	*	0.682
42990	chr8	70237810	70238309	500	*	0.456
42991	chr8	70258701	70259200	500	*	0.52
42992	chr8	70268885	70269384	500	*	0.488
42993	chr8	70271437	70271936	500	*	0.508
42994	chr8	70272890	70273389	500	*	0.544
42995	chr8	70276410	70276909	500	*	0.548
42996	chr8	70282748	70283247	500	*	0.708
42997	chr8	70302389	70302888	500	*	0.558
42998	chr8	70309264	70309763	500	*	0.488
42999	chr8	70315603	70316102	500	*	0.698
43000	chr8	70327482	70327981	500	*	0.476
43001	chr8	70343656	70344155	500	*	0.538
43002	chr8	70353138	70353637	500	*	0.722
43003	chr8	70356044	70356543	500	*	0.444
43004	chr8	70383228	70383727	500	*	0.536
43005	chr8	70409459	70409958	500	*	0.568
43006	chr8	70414391	70414890	500	*	0.458
43007	chr8	70415450	70415949	500	*	0.482
43008	chr8	70417926	70418425	500	*	0.53
43009	chr8	70426321	70426820	500	*	0.522
43010	chr8	70439326	70439825	500	*	0.722
43011	chr8	70469231	70469730	500	*	0.53
43012	chr8	70476733	70477232	500	*	0.652
43013	chr8	70488355	70488854	500	*	0.698
43014	chr8	70494295	70494794	500	*	0.6
43015	chr8	70500787	70501286	500	*	0.626
43016	chr8	70503022	70503521	500	*	0.624
43017	chr8	70504824	70505323	500	*	0.524
43018	chr8	70506255	70506754	500	*	0.652
43019	chr8	70510281	70510780	500	*	0.636
43020	chr8	70522828	70523327	500	*	0.626
43021	chr8	70527595	70528094	500	*	0.732
43022	chr8	70539215	70539714	500	*	0.616
43023	chr8	70544072	70544571	500	*	0.556
43024	chr8	70549598	70550097	500	*	0.468
43025	chr8	70558201	70558700	500	*	0.52
43026	chr8	70560020	70560519	500	*	0.52
43027	chr8	70565530	70566029	500	*	0.54
43028	chr8	70585127	70585626	500	*	0.59
43029	chr8	70594061	70594560	500	*	0.644
43030	chr8	70601059	70601558	500	*	0.63
43031	chr8	70609315	70609814	500	*	0.684
43032	chr8	70610005	70610504	500	*	0.638
43033	chr8	70610775	70611274	500	*	0.584
43034	chr8	70611721	70612220	500	*	0.51
43035	chr8	70615862	70616361	500	*	0.516
43036	chr8	70616561	70617060	500	*	0.574
43037	chr8	70618024	70618523	500	*	0.592
43038	chr8	70618709	70619208	500	*	0.556
43039	chr8	70621987	70622486	500	*	0.496
43040	chr8	70625041	70625540	500	*	0.482
43041	chr8	70629627	70630126	500	*	0.688
43042	chr8	70630630	70631129	500	*	0.552
43043	chr8	70635360	70635859	500	*	0.526
43044	chr8	70643995	70644494	500	*	0.462
43045	chr8	70649264	70649763	500	*	0.54
43046	chr8	70654175	70654674	500	*	0.514
43047	chr8	70659493	70659992	500	*	0.684
43048	chr8	70667608	70668107	500	*	0.404
43049	chr8	70673140	70673639	500	*	0.612
43050	chr8	70682644	70683143	500	*	0.536
43051	chr8	70695229	70695728	500	*	0.57
43052	chr8	70696384	70696883	500	*	0.586
43053	chr8	70698668	70699167	500	*	0.73
43054	chr8	70699806	70700305	500	*	0.678
43055	chr8	70700453	70700952	500	*	0.596
43056	chr8	70718228	70718727	500	*	0.636
43057	chr8	70719932	70720431	500	*	0.516
43058	chr8	70720701	70721200	500	*	0.498
43059	chr8	70729892	70730391	500	*	0.612
43060	chr8	70730783	70731282	500	*	0.562
43061	chr8	70743614	70744113	500	*	0.556
43062	chr8	70752254	70752753	500	*	0.484
43063	chr8	70754439	70754938	500	*	0.638
43064	chr8	70760805	70761304	500	*	0.652
43065	chr8	70762175	70762674	500	*	0.476
43066	chr8	70765858	70766357	500	*	0.568
43067	chr8	70766472	70766971	500	*	0.602
43068	chr8	70768211	70768710	500	*	0.642
43069	chr8	70769380	70769879	500	*	0.586
43070	chr8	70776785	70777284	500	*	0.61
43071	chr8	70791339	70791838	500	*	0.55
43072	chr8	70792389	70792888	500	*	0.658
43073	chr8	70797085	70797584	500	*	0.596
43074	chr8	70801123	70801622	500	*	0.582
43075	chr8	70803971	70804470	500	*	0.616
43076	chr8	70804634	70805133	500	*	0.656
43077	chr8	70806500	70806999	500	*	0.544
43078	chr8	70811236	70811735	500	*	0.538
43079	chr8	70821529	70822028	500	*	0.566
43080	chr8	70832947	70833446	500	*	0.58
43081	chr8	70839539	70840038	500	*	0.606
43082	chr8	70841161	70841660	500	*	0.568
43083	chr8	70843336	70843835	500	*	0.536
43084	chr8	70844467	70844966	500	*	0.538
43085	chr8	70846645	70847144	500	*	0.57
43086	chr8	70853814	70854313	500	*	0.54
43087	chr8	70863258	70863757	500	*	0.608
43088	chr8	70865428	70865927	500	*	0.664
43089	chr8	70868652	70869151	500	*	0.64
43090	chr8	70869432	70869931	500	*	0.578
43091	chr8	70873381	70873880	500	*	0.606
43092	chr8	70885660	70886159	500	*	0.558
43093	chr8	70893636	70894135	500	*	0.514
43094	chr8	70897176	70897675	500	*	0.634
43095	chr8	70897970	70898469	500	*	0.482
43096	chr8	70904476	70904975	500	*	0.488
43097	chr8	70905891	70906390	500	*	0.732
43098	chr8	71272324	71272823	500	*	0.684
43099	chr8	71286212	71286711	500	*	0.482
43100	chr8	71289107	71289606	500	*	0.47
43101	chr8	71296227	71296726	500	*	0.532
43102	chr8	71310345	71310844	500	*	0.444
43103	chr8	71314035	71314534	500	*	0.462
43104	chr8	71324648	71325147	500	*	0.468
43105	chr8	71367145	71367644	500	*	0.608
43106	chr8	71371277	71371776	500	*	0.708
43107	chr8	71375593	71376092	500	*	0.684
43108	chr8	71381800	71382299	500	*	0.818
43109	chr8	71396578	71397077	500	*	0.566
43110	chr8	71405864	71406363	500	*	0.674
43111	chr8	71406572	71407071	500	*	0.618
43112	chr8	71441363	71441862	500	*	0.354
43113	chr8	71463396	71463895	500	*	0.68
43114	chr8	71464522	71465021	500	*	0.6
43115	chr8	71468854	71469353	500	*	0.656
43116	chr8	71476326	71476825	500	*	0.792
43117	chr8	71477425	71477924	500	*	0.53
43118	chr8	71485625	71486124	500	*	0.698
43119	chr8	71487619	71488118	500	*	0.574
